Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.tddui.json	66237	-	0	0	0	0	0	0	22	66	0	0	1	0	0	0	0	2	0	0	36	337	1201	0	0	0	0	10	0	3
fsh-generated/resources/Basic-tddui-basic-decision-example.json	5389	5	0	0	3	0	0	0	1	1170	0	0	0	0	0	0	0	0	0	0	18	30	148	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-bundle-example.json	31287	11	62	0	0	0	0	0	2	191	0	0	0	0	0	0	0	1	0	0	33	122	231	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-pp-ime-bundle-example.json	10604	4	13	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	9	47	95	0	0	0	0	0	0	1
fsh-generated/resources/Bundle-tddui-pp-pa-bundle-example.json	198240	14	78	0	0	0	0	0	2	157	0	0	0	0	0	0	0	0	0	0	9	417	433	0	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-TDDUIConsommateur.json	7523	3	0	0	0	0	1	0	1	29	0	0	0	0	1	0	0	0	0	0	8	112	97	0	0	0	0	2	0	0
fsh-generated/resources/CapabilityStatement-TDDUIProducteur.json	7541	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	8	96	68	0	0	1	0	2	0	0
fsh-generated/resources/CarePlan-tddui-pp-ime-careplan-example.json	1078	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	12	38	0	0	0	0	0	0	0
fsh-generated/resources/CarePlan-tddui-pp-pa-careplan-example.json	1338	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	13	46	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-basic-decision-identifier.json	1080	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	14	117	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-basic-type.json	586	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	6	11	86	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-discriminator.json	1800	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	5	21	93	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-encounter-identifier.json	748	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	11	77	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-goal-identifier.json	635	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	5	11	85	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-identifier.json	617	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	9	67	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-observation-identifier.json	656	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	3	12	68	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-observation-periode-scolaire.json	857	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	12	72	0	0	0	0	0	0	0
